id,card_id,date_recorded,tcg_avg_price,tcg_min_price,tcg_max_price,cardmarket_avg_price,cardmarket_min_price,cardmarket_max_price,manual_price,avg_sell_price,source,created_at,updated_at,pokeapi_id,pokeapi_set_id,supabase_set_id,card_name,number_format,download_id,language
2175,base3-3,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-3,base3,base3,Ditto,X,2025/9/4/6,de
2176,base3-3,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-3,base3,base3,Ditto,X,2025/9/4/6,fr
2177,base3-4,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-4,base3,base3,Dragonite,X,2025/9/4/6,en
2178,base3-4,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-4,base3,base3,Dragonite,X,2025/9/4/6,de
2179,base3-4,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-4,base3,base3,Dragonite,X,2025/9/4/6,fr
2180,base3-5,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-5,base3,base3,Gengar,X,2025/9/4/6,en
2181,base3-5,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-5,base3,base3,Gengar,X,2025/9/4/6,de
2182,base3-5,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-5,base3,base3,Gengar,X,2025/9/4/6,fr
2183,base3-6,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-6,base3,base3,Haunter,X,2025/9/4/6,en
2184,base3-6,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-6,base3,base3,Haunter,X,2025/9/4/6,de
2185,base3-6,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-6,base3,base3,Haunter,X,2025/9/4/6,fr
2186,base3-7,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-7,base3,base3,Hitmonlee,X,2025/9/4/6,en
2187,base3-7,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-7,base3,base3,Hitmonlee,X,2025/9/4/6,de
2188,base3-7,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-7,base3,base3,Hitmonlee,X,2025/9/4/6,fr
2189,base3-8,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-8,base3,base3,Hypno,X,2025/9/4/6,en
2190,base3-8,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-8,base3,base3,Hypno,X,2025/9/4/6,de
2191,base3-8,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-8,base3,base3,Hypno,X,2025/9/4/6,fr
2192,base3-9,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-9,base3,base3,Kabutops,X,2025/9/4/6,en
2193,base3-9,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-9,base3,base3,Kabutops,X,2025/9/4/6,de
2194,base3-9,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-9,base3,base3,Kabutops,X,2025/9/4/6,fr
2195,base3-10,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-10,base3,base3,Lapras,X,2025/9/4/6,en
2196,base3-10,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-10,base3,base3,Lapras,X,2025/9/4/6,de
2197,base3-10,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-10,base3,base3,Lapras,X,2025/9/4/6,fr
2198,base3-11,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-11,base3,base3,Magneton,X,2025/9/4/6,en
2199,base3-11,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-11,base3,base3,Magneton,X,2025/9/4/6,de
2200,base3-11,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-11,base3,base3,Magneton,X,2025/9/4/6,fr
2201,base3-12,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-12,base3,base3,Moltres,X,2025/9/4/6,en
2202,base3-12,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-12,base3,base3,Moltres,X,2025/9/4/6,de
2203,base3-12,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-12,base3,base3,Moltres,X,2025/9/4/6,fr
2204,base3-13,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-13,base3,base3,Muk,X,2025/9/4/6,en
2205,base3-13,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-13,base3,base3,Muk,X,2025/9/4/6,de
2206,base3-13,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-13,base3,base3,Muk,X,2025/9/4/6,fr
2207,base3-14,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-14,base3,base3,Raichu,X,2025/9/4/6,en
2209,base3-14,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-14,base3,base3,Raichu,X,2025/9/4/6,fr
2210,base3-15,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-15,base3,base3,Zapdos,X,2025/9/4/6,en
2211,base3-15,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-15,base3,base3,Zapdos,X,2025/9/4/6,de
2212,base3-15,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-15,base3,base3,Zapdos,X,2025/9/4/6,fr
2213,base3-16,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-16,base3,base3,Aerodactyl,X,2025/9/4/6,en
2214,base3-16,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-16,base3,base3,Aerodactyl,X,2025/9/4/6,de
2215,base3-16,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-16,base3,base3,Aerodactyl,X,2025/9/4/6,fr
2216,base3-17,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-17,base3,base3,Articuno,X,2025/9/4/6,en
2217,base3-17,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-17,base3,base3,Articuno,X,2025/9/4/6,de
2218,base3-17,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-17,base3,base3,Articuno,X,2025/9/4/6,fr
2219,base3-18,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-18,base3,base3,Ditto,X,2025/9/4/6,en
2220,base3-18,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-18,base3,base3,Ditto,X,2025/9/4/6,de
2221,base3-18,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-18,base3,base3,Ditto,X,2025/9/4/6,fr
2222,base3-19,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-19,base3,base3,Dragonite,X,2025/9/4/6,en
2223,base3-19,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-19,base3,base3,Dragonite,X,2025/9/4/6,de
2224,base3-19,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-19,base3,base3,Dragonite,X,2025/9/4/6,fr
2225,base3-20,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-20,base3,base3,Gengar,X,2025/9/4/6,en
2226,base3-20,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-20,base3,base3,Gengar,X,2025/9/4/6,de
2227,base3-20,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-20,base3,base3,Gengar,X,2025/9/4/6,fr
2228,base3-21,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-21,base3,base3,Haunter,X,2025/9/4/6,en
2229,base3-21,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-21,base3,base3,Haunter,X,2025/9/4/6,de
2230,base3-21,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-21,base3,base3,Haunter,X,2025/9/4/6,fr
2231,base3-22,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-22,base3,base3,Hitmonlee,X,2025/9/4/6,en
2232,base3-22,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-22,base3,base3,Hitmonlee,X,2025/9/4/6,de
2233,base3-22,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-22,base3,base3,Hitmonlee,X,2025/9/4/6,fr
2234,base3-23,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-23,base3,base3,Hypno,X,2025/9/4/6,en
2235,base3-23,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-23,base3,base3,Hypno,X,2025/9/4/6,de
2236,base3-23,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-23,base3,base3,Hypno,X,2025/9/4/6,fr
2237,base3-24,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-24,base3,base3,Kabutops,X,2025/9/4/6,en
2238,base3-24,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-24,base3,base3,Kabutops,X,2025/9/4/6,de
2239,base3-24,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-24,base3,base3,Kabutops,X,2025/9/4/6,fr
2240,base3-25,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-25,base3,base3,Lapras,X,2025/9/4/6,en
2241,base3-25,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-25,base3,base3,Lapras,X,2025/9/4/6,de
2242,base3-25,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-25,base3,base3,Lapras,X,2025/9/4/6,fr
2243,base3-26,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-26,base3,base3,Magneton,X,2025/9/4/6,en
2244,base3-26,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-26,base3,base3,Magneton,X,2025/9/4/6,de
2245,base3-26,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-26,base3,base3,Magneton,X,2025/9/4/6,fr
2246,base3-27,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-27,base3,base3,Moltres,X,2025/9/4/6,en
2247,base3-27,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-27,base3,base3,Moltres,X,2025/9/4/6,de
2248,base3-27,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-27,base3,base3,Moltres,X,2025/9/4/6,fr
2249,base3-28,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-28,base3,base3,Muk,X,2025/9/4/6,en
2250,base3-28,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-28,base3,base3,Muk,X,2025/9/4/6,de
2251,base3-28,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-28,base3,base3,Muk,X,2025/9/4/6,fr
2252,base3-29,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-29,base3,base3,Raichu,X,2025/9/4/6,en
2253,base3-29,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-29,base3,base3,Raichu,X,2025/9/4/6,de
2254,base3-29,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-29,base3,base3,Raichu,X,2025/9/4/6,fr
2255,base3-30,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-30,base3,base3,Zapdos,X,2025/9/4/6,en
2256,base3-30,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-30,base3,base3,Zapdos,X,2025/9/4/6,de
2257,base3-30,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-30,base3,base3,Zapdos,X,2025/9/4/6,fr
2258,base3-31,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-31,base3,base3,Arbok,X,2025/9/4/6,en
2259,base3-31,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-31,base3,base3,Arbok,X,2025/9/4/6,de
2260,base3-31,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-31,base3,base3,Arbok,X,2025/9/4/6,fr
2261,base3-32,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-32,base3,base3,Cloyster,X,2025/9/4/6,en
2262,base3-32,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-32,base3,base3,Cloyster,X,2025/9/4/6,de
2263,base3-32,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-32,base3,base3,Cloyster,X,2025/9/4/6,fr
2264,base3-33,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-33,base3,base3,Gastly,X,2025/9/4/6,en
2265,base3-33,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-33,base3,base3,Gastly,X,2025/9/4/6,de
2266,base3-33,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-33,base3,base3,Gastly,X,2025/9/4/6,fr
2267,base3-34,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-34,base3,base3,Golbat,X,2025/9/4/6,en
2268,base3-34,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-34,base3,base3,Golbat,X,2025/9/4/6,de
2269,base3-34,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-34,base3,base3,Golbat,X,2025/9/4/6,fr
2270,base3-35,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-35,base3,base3,Golduck,X,2025/9/4/6,en
2271,base3-35,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-35,base3,base3,Golduck,X,2025/9/4/6,de
2272,base3-35,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-35,base3,base3,Golduck,X,2025/9/4/6,fr
2273,base3-36,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-36,base3,base3,Golem,X,2025/9/4/6,en
2274,base3-36,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-36,base3,base3,Golem,X,2025/9/4/6,de
2275,base3-36,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-36,base3,base3,Golem,X,2025/9/4/6,fr
2276,base3-37,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-37,base3,base3,Graveler,X,2025/9/4/6,en
2277,base3-37,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-37,base3,base3,Graveler,X,2025/9/4/6,de
2278,base3-37,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-37,base3,base3,Graveler,X,2025/9/4/6,fr
2279,base3-38,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-38,base3,base3,Kingler,X,2025/9/4/6,en
2280,base3-38,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-38,base3,base3,Kingler,X,2025/9/4/6,de
2281,base3-38,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-38,base3,base3,Kingler,X,2025/9/4/6,fr
2282,base3-39,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-39,base3,base3,Magmar,X,2025/9/4/6,en
2283,base3-39,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-39,base3,base3,Magmar,X,2025/9/4/6,de
2284,base3-39,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-39,base3,base3,Magmar,X,2025/9/4/6,fr
2285,base3-40,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-40,base3,base3,Omastar,X,2025/9/4/6,en
2286,base3-40,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-40,base3,base3,Omastar,X,2025/9/4/6,de
2287,base3-40,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-40,base3,base3,Omastar,X,2025/9/4/6,fr
2288,base3-41,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-41,base3,base3,Sandslash,X,2025/9/4/6,en
2289,base3-41,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-41,base3,base3,Sandslash,X,2025/9/4/6,de
2290,base3-41,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-41,base3,base3,Sandslash,X,2025/9/4/6,fr
2291,base3-42,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-42,base3,base3,Seadra,X,2025/9/4/6,en
2292,base3-42,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-42,base3,base3,Seadra,X,2025/9/4/6,de
2293,base3-42,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-42,base3,base3,Seadra,X,2025/9/4/6,fr
2294,base3-43,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-43,base3,base3,Slowbro,X,2025/9/4/6,en
2295,base3-43,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-43,base3,base3,Slowbro,X,2025/9/4/6,de
2296,base3-43,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-43,base3,base3,Slowbro,X,2025/9/4/6,fr
2297,base3-44,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-44,base3,base3,Tentacruel,X,2025/9/4/6,en
2298,base3-44,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-44,base3,base3,Tentacruel,X,2025/9/4/6,de
2299,base3-44,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-44,base3,base3,Tentacruel,X,2025/9/4/6,fr
2300,base3-45,2025-09-04 14:15:06.958727,null,null,null,null,null,null,null,null,pokemontcg_api,2025-09-04 12:15:07.031632,2025-09-04 12:15:07.031632,base3-45,base3,base3,Weezing,X,2025/9/4/6,en
